,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,9.985260893845057
5,logXiH,16.31280410364012
6,XiE,3.0410123748640627
7,XiH,1.7908760395048204
8,kappa,0.23561277331606909
9,q,0.2694434121804123
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.07018999932934061
14,muZ,0.0
15,muVtilde,0.0
16,chi,1.2530798104104965
17,sigmaW,0.05372255600200849
18,sigmaQ,0.1914485406446478
19,sigmaR,0.1914485406446478
20,deltaE,1.0143859839229459
21,deltaH,0.20381884306068845
22,PiH,24.962177453533446
23,PiE,2.7370994166251474
24,betaE,4.787153347760988
25,betaH,0.24001689331554618
26,muW,0.7448679282662041
27,muQ,15.188689606568873
28,r,15.169122162186255
29,dent,0.0008255569527372939
30,Fe,17.164301728881345
31,firstCoefsE,0.744867928266204
32,secondCoefsE,0.0011305755725091703
33,Fh,37.65039122426484
34,firstCoefsH,0.2583803992295078
35,secondCoefsH,0.0011305755725091703
36,HJB_E,10.183293627212624
37,HJB_H,9.490608202758615
38,kappa_min,0.015743833915208047
