,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,0.29891198818852266
5,logXiH,0.39021617416445015
6,XiE,0.0021330462975737764
7,XiH,0.0026188366307912585
8,kappa,22.3217114664845
9,q,0.15048219274178362
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.07446335162226851
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.9162752091820449
18,sigmaQ,0.03848872735403718
19,sigmaR,0.03848872735403718
20,deltaE,0.852147438755333
21,deltaH,0.8513953978099496
22,PiH,1.7612275637065942
23,PiE,4.342934532876132
24,betaE,105.21215476928177
25,betaH,43.287153155191334
26,muW,0.07802265472671102
27,muQ,5.126489567348351
28,r,5.341402063217751
29,dent,0.03677857869155625
30,Fe,4.928755051661648
31,firstCoefsE,0.07802265472671108
32,secondCoefsE,0.01208038801210735
33,Fh,5.329148955474763
34,firstCoefsH,0.07802265472671108
35,secondCoefsH,0.01208038801210735
36,HJB_E,0.16174319223016553
37,HJB_H,0.5863834694350476
38,kappa_min,0.06991434451778936
