,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,3.075328437691579
5,logXiH,72.48848413807374
6,XiE,1.875379640099232e-05
7,XiH,8.164505988068721e-05
8,kappa,2.129266374860679
9,q,0.5554607934419162
10,sigmaK,0.0
11,sigmaZ,0.0
12,sigmaVtilde,0.0
13,muK,0.15969794977923366
14,muZ,0.0
15,muVtilde,0.0
16,chi,0.0
17,sigmaW,0.5819299816822897
18,sigmaQ,0.9366335807981582
19,sigmaR,0.9366335807981583
20,deltaE,1.2877556488402497
21,deltaH,1.313410286742819
22,PiH,0.35841552235696805
23,PiE,8.37872675923338
24,betaE,60.75724847652008
25,betaH,2.9607631585862144
26,muW,0.5354829465076161
27,muQ,85.95238306055185
28,r,85.72468046861914
29,dent,0.0006787737798408924
30,Fe,87.64025374198296
31,firstCoefsE,0.5354829465076162
32,secondCoefsE,0.030685732410265683
33,Fh,85.71772465653346
34,firstCoefsH,0.5354829465076162
35,secondCoefsH,0.030685732410265683
36,HJB_E,3.8496030131023296
37,HJB_H,37.400506492445345
38,kappa_min,0.08156062896703554
